Store,Dept,Date,Weekly_Sales,IsHoliday
1,19,2011-08-12,876.41,False
1,19,2011-08-19,849.58,False
1,19,2011-08-26,698.48,False
1,20,2011-07-01,5342.26,False
1,20,2011-07-08,4786.95,False
1,20,2011-07-15,3834.98,False
1,20,2011-07-22,4339.86,False
1,20,2011-07-29,3953.8,False
1,20,2011-08-05,4499.02,False
1,20,2011-08-12,4242.47,False
1,20,2011-08-19,4403.03,False
1,20,2011-08-26,4612.13,False
1,21,2011-07-01,6546.71,False
1,21,2011-07-08,6943.22,False
1,21,2011-07-15,7118.71,False
1,21,2011-07-22,7550.92,False
1,21,2011-07-29,7825.99,False
1,21,2011-08-05,8404.28,False
1,21,2011-08-12,7662.32,False
1,21,2011-08-19,7619.8,False
1,21,2011-08-26,7739.79,False
1,22,2011-07-01,6407.25,False
1,22,2011-07-08,6244.32,False
1,22,2011-07-15,5623.44,False
1,22,2011-07-22,6115.76,False
1,22,2011-07-29,7517.85,False
1,22,2011-08-05,7073.87,False
1,22,2011-08-12,8233.21,False
1,22,2011-08-19,6672.27,False
1,22,2011-08-26,8073.21,False
1,23,2011-07-01,19484.78,False
1,23,2011-07-08,19567.15,False
1,23,2011-07-15,18171.24,False
1,23,2011-07-22,17140.02,False
1,23,2011-07-29,17790.7,False
1,23,2011-08-05,20923.11,False
1,23,2011-08-12,21142.51,False
1,23,2011-08-19,23568.53,False
1,23,2011-08-26,24851.96,False
1,24,2011-07-01,4108.54,False
1,24,2011-07-08,3217.71,False
1,24,2011-07-15,2646.13,False
1,24,2011-07-22,3557.17,False
1,24,2011-07-29,4437.73,False
1,24,2011-08-05,8729.88,False
1,24,2011-08-12,7863.47,False
1,24,2011-08-19,14288.65,False
1,24,2011-08-26,13670.95,False
1,25,2011-07-01,10158.06,False
1,25,2011-07-08,10506.09,False
1,25,2011-07-15,7500.17,False
1,25,2011-07-22,7703.58,False
1,25,2011-07-29,7299.9,False
1,25,2011-08-05,10582.42,False
1,25,2011-08-12,8731.19,False
1,25,2011-08-19,8972.53,False
1,25,2011-08-26,10073.34,False
1,26,2011-07-01,5701.4,False
1,26,2011-07-08,5172.07,False
1,26,2011-07-15,4887.42,False
1,26,2011-07-22,4356.37,False
1,26,2011-07-29,4289.04,False
1,26,2011-08-05,4825.24,False
1,26,2011-08-12,4529.47,False
1,26,2011-08-19,6590.93,False
1,26,2011-08-26,5089.68,False
1,27,2011-07-01,623.57,False
1,27,2011-07-08,677.97,False
1,27,2011-07-15,698.42,False
1,27,2011-07-22,727.57,False
1,27,2011-07-29,720.26,False
1,27,2011-08-05,997.04,False
1,27,2011-08-12,815.45,False
1,27,2011-08-19,1360.46,False
1,27,2011-08-26,1698.89,False
1,28,2011-07-01,436.66,False
1,28,2011-07-08,423.27,False
1,28,2011-07-15,350.95,False
1,28,2011-07-22,372.51,False
1,28,2011-07-29,301.2,False
1,28,2011-08-05,449.39,False
1,28,2011-08-12,302.76,False
1,28,2011-08-19,259.67,False
1,28,2011-08-26,334.16,False
1,29,2011-07-01,3750.0,False
1,29,2011-07-08,4581.24,False
1,29,2011-07-15,3243.28,False
1,29,2011-07-22,3439.7,False
1,29,2011-07-29,2978.08,False
1,29,2011-08-05,4564.77,False
1,29,2011-08-12,3339.78,False
1,29,2011-08-19,4158.06,False
1,29,2011-08-26,3735.18,False
1,30,2011-07-01,4202.83,False
1,30,2011-07-08,4308.14,False
1,30,2011-07-15,3724.75,False
1,30,2011-07-22,3599.5,False
1,30,2011-07-29,2874.22,False
1,30,2011-08-05,3172.58,False
1,30,2011-08-12,3114.22,False
1,30,2011-08-19,3465.77,False
1,30,2011-08-26,3336.7,False
1,31,2011-07-01,1391.6,False
1,31,2011-07-08,2217.51,False
1,31,2011-07-15,2939.24,False
1,31,2011-07-22,2750.37,False
1,31,2011-07-29,3348.93,False
1,31,2011-08-05,4894.64,False
1,31,2011-08-12,4521.44,False
1,31,2011-08-19,7873.37,False
1,31,2011-08-26,10089.76,False
1,32,2011-07-01,6678.89,False
1,32,2011-07-08,7014.83,False
1,32,2011-07-15,6235.95,False
1,32,2011-07-22,7208.69,False
1,32,2011-07-29,5003.96,False
1,32,2011-08-05,6170.36,False
1,32,2011-08-12,5605.12,False
1,32,2011-08-19,5079.24,False
1,32,2011-08-26,3152.72,False
1,33,2011-07-01,4205.16,False
1,33,2011-07-08,3534.69,False
1,33,2011-07-15,3156.82,False
1,33,2011-07-22,4461.29,False
1,33,2011-07-29,4994.13,False
1,33,2011-08-05,7901.07,False
1,33,2011-08-12,7364.64,False
1,33,2011-08-19,11860.56,False
1,33,2011-08-26,11409.33,False
1,34,2011-07-01,11695.86,False
1,34,2011-07-08,13311.92,False
1,34,2011-07-15,10335.62,False
1,34,2011-07-22,8661.59,False
1,34,2011-07-29,9384.05,False
1,34,2011-08-05,13498.51,False
1,34,2011-08-12,11185.39,False
1,34,2011-08-19,11307.0,False
1,34,2011-08-26,10365.03,False
1,35,2011-07-01,2535.58,False
1,35,2011-07-08,2552.52,False
1,35,2011-07-15,2332.95,False
1,35,2011-07-22,2523.99,False
1,35,2011-07-29,1879.13,False
1,35,2011-08-05,2590.31,False
1,35,2011-08-12,1806.76,False
1,35,2011-08-19,2666.68,False
1,35,2011-08-26,2285.84,False
1,36,2011-07-01,3066.0,False
1,36,2011-07-08,2611.0,False
1,36,2011-07-15,964.0,False
1,36,2011-07-22,1070.0,False
1,36,2011-07-29,718.0,False
1,36,2011-08-05,797.0,False
1,36,2011-08-12,423.0,False
1,36,2011-08-19,457.76,False
1,36,2011-08-26,394.58,False
1,37,2011-07-01,2528.27,False
1,37,2011-07-08,2633.47,False
1,37,2011-07-15,2329.61,False
1,37,2011-07-22,2782.32,False
1,37,2011-07-29,2856.77,False
1,37,2011-08-05,2672.04,False
1,37,2011-08-12,2620.3,False
1,37,2011-08-19,2622.13,False
1,37,2011-08-26,2592.32,False
1,38,2011-07-01,68879.85,False
1,38,2011-07-08,70660.17,False
1,38,2011-07-15,81709.41,False
1,38,2011-07-22,65138.27,False
1,38,2011-07-29,68425.21,False
1,38,2011-08-05,96719.55,False
1,38,2011-08-12,69572.84,False
1,38,2011-08-19,71090.57,False
1,38,2011-08-26,60459.08,False
1,40,2011-07-01,54963.04,False
1,40,2011-07-08,54701.65,False
1,40,2011-07-15,50544.99,False
1,40,2011-07-22,49585.06,False
1,40,2011-07-29,48943.99,False
1,40,2011-08-05,56976.03,False
1,40,2011-08-12,51106.65,False
1,40,2011-08-19,53241.38,False
1,40,2011-08-26,54901.78,False
1,41,2011-07-01,246.87,False
1,41,2011-07-08,651.5,False
1,41,2011-07-15,364.88,False
1,41,2011-07-22,693.0,False
1,41,2011-07-29,855.0,False
1,41,2011-08-05,1026.5,False
1,41,2011-08-12,969.5,False
1,41,2011-08-19,676.0,False
1,41,2011-08-26,575.0,False
1,42,2011-07-01,7638.89,False
1,42,2011-07-08,6616.75,False
1,42,2011-07-15,7068.99,False
1,42,2011-07-22,8204.91,False
1,42,2011-07-29,6992.37,False
1,42,2011-08-05,7858.21,False
1,42,2011-08-12,7308.1,False
1,42,2011-08-19,7730.8,False
1,42,2011-08-26,6976.5,False
1,44,2011-07-01,4061.53,False
1,44,2011-07-08,3590.9,False
1,44,2011-07-15,3632.48,False
1,44,2011-07-22,3385.24,False
1,44,2011-07-29,3939.12,False
1,44,2011-08-05,4242.68,False
1,44,2011-08-12,4532.06,False
1,44,2011-08-19,4211.91,False
1,44,2011-08-26,4785.79,False
1,45,2011-08-26,35.91,False
1,46,2011-07-01,20260.49,False
1,46,2011-07-08,20819.37,False
1,46,2011-07-15,18825.83,False
1,46,2011-07-22,18212.87,False
1,46,2011-07-29,17801.56,False
1,46,2011-08-05,19741.45,False
1,46,2011-08-12,17231.34,False
1,46,2011-08-19,17501.25,False
1,46,2011-08-26,17963.72,False
1,47,2011-07-08,-198.0,False
1,47,2011-08-05,198.0,False
1,47,2011-08-12,0.0,False
1,47,2011-08-19,0.0,False
1,48,2011-08-05,524.0,False
1,48,2011-08-12,519.0,False
1,48,2011-08-19,490.0,False
1,48,2011-08-26,913.0,False
1,49,2011-07-01,12148.34,False
1,49,2011-07-08,8995.6,False
1,49,2011-07-15,11921.08,False
1,49,2011-07-22,10128.42,False
1,49,2011-07-29,11816.35,False
1,49,2011-08-05,13557.11,False
1,49,2011-08-12,14666.76,False
1,49,2011-08-19,13037.99,False
1,49,2011-08-26,13517.07,False
1,52,2011-07-01,2260.23,False
1,52,2011-07-08,1435.73,False
1,52,2011-07-15,1867.49,False
1,52,2011-07-22,1431.0,False
1,52,2011-07-29,1248.21,False
1,52,2011-08-05,1253.03,False
1,52,2011-08-12,2572.2,False
1,52,2011-08-19,1645.92,False
1,52,2011-08-26,1712.89,False
1,54,2011-07-08,48.16,False
1,54,2011-07-15,25.0,False
1,54,2011-07-22,60.12,False
1,54,2011-07-29,10.0,False
1,54,2011-08-05,68.92,False
1,54,2011-08-12,53.16,False
1,54,2011-08-19,5.88,False
1,54,2011-08-26,32.84,False
1,55,2011-07-01,9175.14,False
1,55,2011-07-08,9191.89,False
1,55,2011-07-15,10956.97,False
1,55,2011-07-22,9450.01,False
1,55,2011-07-29,9872.47,False
1,55,2011-08-05,9800.78,False
1,55,2011-08-12,9227.49,False
1,55,2011-08-19,7651.17,False
1,55,2011-08-26,6962.22,False
1,56,2011-07-01,1996.97,False
1,56,2011-07-08,1145.04,False
1,56,2011-07-15,747.29,False
1,56,2011-07-22,563.45,False
1,56,2011-07-29,1127.04,False
1,56,2011-08-05,788.02,False
1,56,2011-08-12,683.97,False
1,56,2011-08-19,492.22,False
1,56,2011-08-26,551.54,False
1,58,2011-07-01,2650.0,False
1,58,2011-07-08,4875.0,False
1,58,2011-07-15,4365.0,False
1,58,2011-07-22,5035.0,False
1,58,2011-07-29,4745.0,False
1,58,2011-08-05,3315.0,False
1,58,2011-08-12,1365.0,False
1,58,2011-08-19,4645.0,False
1,58,2011-08-26,6070.0,False
1,59,2011-07-01,202.78,False
1,59,2011-07-08,233.81,False
1,59,2011-07-15,175.62,False
1,59,2011-07-22,126.46,False
1,59,2011-07-29,194.29,False
1,59,2011-08-05,380.22,False
1,59,2011-08-12,160.07,False
1,59,2011-08-19,261.35,False
1,59,2011-08-26,205.78,False
1,60,2011-07-01,1126.4,False
1,60,2011-07-08,818.4,False
1,60,2011-07-15,862.4,False
1,60,2011-07-22,800.8,False
1,60,2011-07-29,686.4,False
1,60,2011-08-05,1232.0,False
1,60,2011-08-12,800.8,False
1,60,2011-08-19,765.6,False
1,60,2011-08-26,906.4,False
1,67,2011-07-01,4219.62,False
1,67,2011-07-08,3796.96,False
1,67,2011-07-15,4153.54,False
1,67,2011-07-22,5169.35,False
1,67,2011-07-29,4852.67,False
1,67,2011-08-05,5529.58,False
1,67,2011-08-12,5265.8,False
1,67,2011-08-19,4929.5,False
1,67,2011-08-26,4865.55,False
1,71,2011-07-01,2172.68,False
1,71,2011-07-08,2096.32,False
1,71,2011-07-15,2039.99,False
1,71,2011-07-22,3370.9,False
1,71,2011-07-29,2557.67,False
1,71,2011-08-05,3005.37,False
1,71,2011-08-12,3557.88,False
1,71,2011-08-19,4094.73,False
1,71,2011-08-26,3212.68,False
1,72,2011-07-01,37493.58,False
1,72,2011-07-08,32577.03,False
1,72,2011-07-15,37570.26,False
1,72,2011-07-22,35464.49,False
1,72,2011-07-29,36132.57,False
1,72,2011-08-05,41315.33,False
1,72,2011-08-12,39234.13,False
1,72,2011-08-19,42481.55,False
1,72,2011-08-26,49944.34,False
1,74,2011-07-01,10969.87,False
1,74,2011-07-08,9759.79,False
1,74,2011-07-15,9455.39,False
1,74,2011-07-22,9441.22,False
1,74,2011-07-29,9729.75,False
1,74,2011-08-05,10460.68,False
1,74,2011-08-12,12363.2,False
1,74,2011-08-19,12020.11,False
1,74,2011-08-26,13971.69,False
1,78,2011-08-26,10.0,False
1,79,2011-07-01,35335.8,False
1,79,2011-07-08,36448.88,False
1,79,2011-07-15,29505.12,False
1,79,2011-07-22,28530.68,False
1,79,2011-07-29,28715.75,False
1,79,2011-08-05,45837.83,False
1,79,2011-08-12,29878.13,False
1,79,2011-08-19,32156.49,False
1,79,2011-08-26,29392.95,False
1,80,2011-07-01,16980.03,False
1,80,2011-07-08,16737.68,False
1,80,2011-07-15,8990.81,False
1,80,2011-07-22,7320.66,False
1,80,2011-07-29,7728.65,False
1,80,2011-08-05,18308.8,False
1,80,2011-08-12,20124.61,False
1,80,2011-08-19,19146.71,False
1,80,2011-08-26,17705.84,False
1,81,2011-07-01,29039.19,False
1,81,2011-07-08,30907.17,False
1,81,2011-07-15,27839.64,False
1,81,2011-07-22,27636.86,False
1,81,2011-07-29,26624.75,False
1,81,2011-08-05,30825.65,False
1,81,2011-08-12,30549.41,False
1,81,2011-08-19,30031.85,False
1,81,2011-08-26,27927.33,False
1,82,2011-07-01,20927.08,False
1,82,2011-07-08,21765.06,False
1,82,2011-07-15,18346.17,False
1,82,2011-07-22,17312.56,False
1,82,2011-07-29,16405.74,False
1,82,2011-08-05,20902.12,False
1,82,2011-08-12,18091.77,False
1,82,2011-08-19,17513.33,False
1,82,2011-08-26,17447.29,False
1,83,2011-07-01,4673.3,False
1,83,2011-07-08,5932.71,False
1,83,2011-07-15,5984.9,False
1,83,2011-07-22,4921.38,False
1,83,2011-07-29,4456.21,False
1,83,2011-08-05,4966.77,False
1,83,2011-08-12,6466.53,False
1,83,2011-08-19,5551.16,False
1,83,2011-08-26,4055.53,False
1,85,2011-07-01,2791.58,False
1,85,2011-07-08,2898.9,False
1,85,2011-07-15,2775.16,False
1,85,2011-07-22,2812.23,False
1,85,2011-07-29,3772.51,False
1,85,2011-08-05,3023.47,False
1,85,2011-08-12,3173.58,False
1,85,2011-08-19,3363.95,False
1,85,2011-08-26,2591.24,False
1,87,2011-07-01,55289.47,False
1,87,2011-07-08,49784.22,False
1,87,2011-07-15,44682.84,False
1,87,2011-07-22,46947.71,False
1,87,2011-07-29,43333.7,False
1,87,2011-08-05,58724.31,False
1,87,2011-08-12,40366.17,False
1,87,2011-08-19,46018.41,False
1,87,2011-08-26,45772.44,False
1,90,2011-07-01,81547.54,False
1,90,2011-07-08,81734.19,False
1,90,2011-07-15,80607.94,False
1,90,2011-07-22,77007.16,False
1,90,2011-07-29,73528.32,False
1,90,2011-08-05,85719.19,False
1,90,2011-08-12,88561.84,False
1,90,2011-08-19,88820.61,False
1,90,2011-08-26,78805.43,False
1,91,2011-07-01,61103.02,False
1,91,2011-07-08,69752.06,False
1,91,2011-07-15,72630.05,False
1,91,2011-07-22,63838.02,False
1,91,2011-07-29,55048.43,False
1,91,2011-08-05,68086.06,False
1,91,2011-08-12,71768.89,False
1,91,2011-08-19,67995.61,False
1,91,2011-08-26,59197.5,False
1,92,2011-07-01,120155.9,False
1,92,2011-07-08,134861.72,False
1,92,2011-07-15,131780.79,False
1,92,2011-07-22,118968.09,False
1,92,2011-07-29,111929.27,False
1,92,2011-08-05,137310.46,False
1,92,2011-08-12,139822.31,False
1,92,2011-08-19,132026.43,False
1,92,2011-08-26,117474.47,False
1,93,2011-07-01,68650.5,False
1,93,2011-07-08,80746.97,False
1,93,2011-07-15,75611.67,False
1,93,2011-07-22,67458.01,False
1,93,2011-07-29,58927.26,False
1,93,2011-08-05,74028.8,False
1,93,2011-08-12,77994.13,False
1,93,2011-08-19,75368.89,False
1,93,2011-08-26,61528.93,False
1,94,2011-07-01,64090.76,False
1,94,2011-07-08,68829.04,False
1,94,2011-07-15,66176.37,False
1,94,2011-07-22,64679.25,False
1,94,2011-07-29,60914.58,False
1,94,2011-08-05,71058.02,False
1,94,2011-08-12,71110.75,False
1,94,2011-08-19,67602.79,False
1,94,2011-08-26,66796.49,False
1,95,2011-07-01,128054.88,False
1,95,2011-07-08,133213.04,False
1,95,2011-07-15,127906.5,False
1,95,2011-07-22,121483.11,False
1,95,2011-07-29,117284.94,False
1,95,2011-08-05,138538.47,False
1,95,2011-08-12,138567.1,False
1,95,2011-08-19,133260.84,False
1,95,2011-08-26,122721.92,False
1,96,2011-07-01,38496.08,False
1,96,2011-07-08,42248.59,False
1,96,2011-07-15,32265.16,False
1,96,2011-07-22,33359.3,False
1,96,2011-07-29,33784.54,False
1,96,2011-08-05,32757.9,False
1,96,2011-08-12,32767.41,False
1,96,2011-08-19,29969.5,False
1,96,2011-08-26,29743.7,False
1,97,2011-07-01,36457.02,False
1,97,2011-07-08,39544.16,False
1,97,2011-07-15,38860.63,False
1,97,2011-07-22,35158.35,False
1,97,2011-07-29,32060.9,False
1,97,2011-08-05,37986.05,False
1,97,2011-08-12,37747.44,False
1,97,2011-08-19,38711.47,False
1,97,2011-08-26,33691.44,False
1,98,2011-07-01,8283.28,False
1,98,2011-07-08,10753.17,False
1,98,2011-07-15,9565.83,False
1,98,2011-07-22,9682.59,False
1,98,2011-07-29,9680.43,False
1,98,2011-08-05,10252.87,False
1,98,2011-08-12,11003.31,False
1,98,2011-08-19,11210.22,False
1,98,2011-08-26,9876.7,False
1,99,2011-08-19,510.0,False
1,99,2011-08-26,120.0,False
2,1,2011-07-01,21706.59,False
2,1,2011-07-08,21037.47,False
2,1,2011-07-15,20810.61,False
2,1,2011-07-22,20456.83,False
2,1,2011-07-29,20783.05,False
2,1,2011-08-05,20875.73,False
2,1,2011-08-12,20580.3,False
2,1,2011-08-19,21324.65,False
2,1,2011-08-26,21642.33,False
2,2,2011-07-01,64838.42,False
2,2,2011-07-08,64206.49,False
2,2,2011-07-15,63850.33,False
2,2,2011-07-22,64188.7,False
2,2,2011-07-29,62022.55,False
2,2,2011-08-05,67755.05,False
2,2,2011-08-12,66849.04,False
2,2,2011-08-19,67360.35,False
2,2,2011-08-26,69418.62,False
2,3,2011-07-01,10217.77,False
2,3,2011-07-08,11795.66,False
2,3,2011-07-15,20035.43,False
2,3,2011-07-22,26963.83,False
2,3,2011-07-29,31299.26,False
2,3,2011-08-05,41720.49,False
2,3,2011-08-12,49828.06,False
2,3,2011-08-19,68674.69,False
2,3,2011-08-26,62742.35,False
2,4,2011-07-01,46307.86,False
2,4,2011-07-08,44431.5,False
2,4,2011-07-15,41935.9,False
2,4,2011-07-22,42379.14,False
2,4,2011-07-29,42761.1,False
2,4,2011-08-05,46332.58,False
2,4,2011-08-12,45898.36,False
2,4,2011-08-19,48759.46,False
2,4,2011-08-26,44929.7,False
2,5,2011-07-01,21354.28,False
2,5,2011-07-08,19500.87,False
2,5,2011-07-15,21756.13,False
2,5,2011-07-22,21350.63,False
2,5,2011-07-29,19561.58,False
2,5,2011-08-05,24415.55,False
2,5,2011-08-12,20501.22,False
2,5,2011-08-19,19877.34,False
2,5,2011-08-26,19545.59,False
2,6,2011-07-01,6078.89,False
2,6,2011-07-08,5876.01,False
2,6,2011-07-15,4818.73,False
2,6,2011-07-22,4393.13,False
2,6,2011-07-29,5036.44,False
2,6,2011-08-05,4509.9,False
2,6,2011-08-12,3353.52,False
2,6,2011-08-19,3791.28,False
2,6,2011-08-26,4230.17,False
2,7,2011-07-01,39615.78,False
2,7,2011-07-08,31485.13,False
2,7,2011-07-15,28481.88,False
2,7,2011-07-22,25548.72,False
2,7,2011-07-29,24296.94,False
2,7,2011-08-05,25814.41,False
2,7,2011-08-12,26449.07,False
2,7,2011-08-19,22054.58,False
2,7,2011-08-26,22683.49,False
2,8,2011-07-01,58253.08,False
2,8,2011-07-08,55797.41,False
2,8,2011-07-15,53335.72,False
2,8,2011-07-22,52197.62,False
2,8,2011-07-29,54339.28,False
2,8,2011-08-05,56995.96,False
2,8,2011-08-12,52087.46,False
2,8,2011-08-19,52018.66,False
2,8,2011-08-26,53115.76,False
2,9,2011-07-01,37627.65,False
2,9,2011-07-08,36193.49,False
2,9,2011-07-15,26658.0,False
2,9,2011-07-22,26592.28,False
2,9,2011-07-29,26098.5,False
2,9,2011-08-05,25306.12,False
2,9,2011-08-12,21774.45,False
2,9,2011-08-19,25903.76,False
2,9,2011-08-26,29957.41,False
2,10,2011-07-01,44560.22,False
2,10,2011-07-08,41399.43,False
2,10,2011-07-15,39398.04,False
2,10,2011-07-22,40469.06,False
2,10,2011-07-29,36607.29,False
2,10,2011-08-05,43471.34,False
2,10,2011-08-12,37187.7,False
2,10,2011-08-19,35886.13,False
2,10,2011-08-26,40100.96,False
2,11,2011-07-01,33080.01,False
2,11,2011-07-08,32248.34,False
2,11,2011-07-15,31109.86,False
2,11,2011-07-22,30142.06,False
2,11,2011-07-29,25304.92,False
2,11,2011-08-05,35124.67,False
2,11,2011-08-12,20738.84,False
2,11,2011-08-19,18602.71,False
2,11,2011-08-26,18132.95,False
2,12,2011-07-01,8510.24,False
2,12,2011-07-08,8192.55,False
2,12,2011-07-15,7626.87,False
2,12,2011-07-22,7194.29,False
2,12,2011-07-29,7378.24,False
2,12,2011-08-05,7032.96,False
2,12,2011-08-12,6657.31,False
2,12,2011-08-19,6794.05,False
2,12,2011-08-26,6951.42,False
2,13,2011-07-01,42815.86,False
2,13,2011-07-08,43078.3,False
2,13,2011-07-15,42400.51,False
2,13,2011-07-22,42761.27,False
2,13,2011-07-29,42661.18,False
2,13,2011-08-05,45093.55,False
2,13,2011-08-12,42715.26,False
2,13,2011-08-19,43889.81,False
2,13,2011-08-26,45810.67,False
2,14,2011-07-01,18266.58,False
2,14,2011-07-08,19241.44,False
2,14,2011-07-15,16125.94,False
2,14,2011-07-22,17949.03,False
2,14,2011-07-29,15194.01,False
2,14,2011-08-05,19150.57,False
2,14,2011-08-12,16991.05,False
2,14,2011-08-19,16320.3,False
2,14,2011-08-26,16250.06,False
2,16,2011-07-01,45377.7,False
2,16,2011-07-08,46554.94,False
2,16,2011-07-15,32239.86,False
2,16,2011-07-22,31599.97,False
2,16,2011-07-29,26455.06,False
2,16,2011-08-05,23871.68,False
2,16,2011-08-12,21574.38,False
2,16,2011-08-19,19526.92,False
2,16,2011-08-26,18011.32,False
2,17,2011-07-01,11445.0,False
2,17,2011-07-08,12433.78,False
2,17,2011-07-15,12598.95,False
2,17,2011-07-22,13731.02,False
2,17,2011-07-29,13270.89,False
2,17,2011-08-05,14366.25,False
2,17,2011-08-12,14102.43,False
2,17,2011-08-19,13943.95,False
2,17,2011-08-26,13055.85,False
