Store,Dept,Date,Weekly_Sales,IsHoliday
1,26,2011-09-23,4583.66,False
1,26,2011-09-30,5081.35,False
1,26,2011-10-07,7492.61,False
1,26,2011-10-14,6560.2,False
1,26,2011-10-21,8928.79,False
1,26,2011-10-28,9038.21,False
1,27,2011-09-02,826.83,False
1,27,2011-09-09,786.47,True
1,27,2011-09-16,806.31,False
1,27,2011-09-23,834.84,False
1,27,2011-09-30,939.73,False
1,27,2011-10-07,1295.94,False
1,27,2011-10-14,1228.98,False
1,27,2011-10-21,1785.51,False
1,27,2011-10-28,1422.84,False
1,28,2011-09-02,342.96,False
1,28,2011-09-09,483.05,True
1,28,2011-09-16,427.2,False
1,28,2011-09-23,418.48,False
1,28,2011-09-30,537.0,False
1,28,2011-10-07,548.26,False
1,28,2011-10-14,430.34,False
1,28,2011-10-21,616.4,False
1,28,2011-10-28,670.38,False
1,29,2011-09-02,3652.7,False
1,29,2011-09-09,3210.79,True
1,29,2011-09-16,2986.42,False
1,29,2011-09-23,3343.26,False
1,29,2011-09-30,3209.28,False
1,29,2011-10-07,4011.5,False
1,29,2011-10-14,3619.49,False
1,29,2011-10-21,4093.77,False
1,29,2011-10-28,3968.2,False
1,30,2011-09-02,2837.66,False
1,30,2011-09-09,2755.4,True
1,30,2011-09-16,2580.54,False
1,30,2011-09-23,2585.95,False
1,30,2011-09-30,2529.32,False
1,30,2011-10-07,3051.62,False
1,30,2011-10-14,2921.56,False
1,30,2011-10-21,2566.7,False
1,30,2011-10-28,2688.58,False
1,31,2011-09-02,2012.19,False
1,31,2011-09-09,1458.46,True
1,31,2011-09-16,1438.69,False
1,31,2011-09-23,1270.53,False
1,31,2011-09-30,1368.39,False
1,31,2011-10-07,1178.65,False
1,31,2011-10-14,1648.71,False
1,31,2011-10-21,1404.65,False
1,31,2011-10-28,1582.06,False
1,32,2011-09-02,7591.17,False
1,32,2011-09-09,7126.55,True
1,32,2011-09-16,6644.95,False
1,32,2011-09-23,8218.16,False
1,32,2011-09-30,7406.96,False
1,32,2011-10-07,7219.14,False
1,32,2011-10-14,6151.7,False
1,32,2011-10-21,6481.34,False
1,32,2011-10-28,5137.16,False
1,33,2011-09-02,4336.73,False
1,33,2011-09-09,4168.88,True
1,33,2011-09-16,4119.66,False
1,33,2011-09-23,3166.72,False
1,33,2011-09-30,3363.59,False
1,33,2011-10-07,4427.83,False
1,33,2011-10-14,3631.68,False
1,33,2011-10-21,5882.98,False
1,33,2011-10-28,6318.38,False
1,34,2011-09-02,8981.78,False
1,34,2011-09-09,8581.38,True
1,34,2011-09-16,7987.56,False
1,34,2011-09-23,7504.05,False
1,34,2011-09-30,7970.3,False
1,34,2011-10-07,8010.18,False
1,34,2011-10-14,8964.67,False
1,34,2011-10-21,10716.87,False
1,34,2011-10-28,10570.19,False
1,35,2011-09-02,2081.31,False
1,35,2011-09-09,2216.89,True
1,35,2011-09-16,1771.64,False
1,35,2011-09-23,2165.59,False
1,35,2011-09-30,2210.41,False
1,35,2011-10-07,1928.39,False
1,35,2011-10-14,1953.39,False
1,35,2011-10-21,2882.4,False
1,35,2011-10-28,2179.03,False
1,36,2011-09-02,411.61,False
1,36,2011-09-09,804.22,True
1,36,2011-09-16,493.43,False
1,36,2011-09-23,511.28,False
1,36,2011-09-30,558.4,False
1,36,2011-10-07,878.86,False
1,36,2011-10-14,765.13,False
1,36,2011-10-21,1010.86,False
1,36,2011-10-28,1300.91,False
1,37,2011-09-02,2992.63,False
1,37,2011-09-09,3015.32,True
1,37,2011-09-16,3149.23,False
1,37,2011-09-23,2631.41,False
1,37,2011-09-30,2662.92,False
1,37,2011-10-07,2935.5,False
1,37,2011-10-14,2522.86,False
1,37,2011-10-21,2735.71,False
1,37,2011-10-28,2668.4,False
1,38,2011-09-02,86374.76,False
1,38,2011-09-09,77634.79,True
1,38,2011-09-16,73226.9,False
1,38,2011-09-23,71469.16,False
1,38,2011-09-30,72839.02,False
1,38,2011-10-07,83059.47,False
1,38,2011-10-14,67590.65,False
1,38,2011-10-21,76702.9,False
1,38,2011-10-28,67148.18,False
1,40,2011-09-02,57323.34,False
1,40,2011-09-09,56234.81,True
1,40,2011-09-16,58226.24,False
1,40,2011-09-23,55280.21,False
1,40,2011-09-30,56542.57,False
1,40,2011-10-07,62225.38,False
1,40,2011-10-14,54758.87,False
1,40,2011-10-21,54344.36,False
1,40,2011-10-28,54994.01,False
1,41,2011-09-02,1345.5,False
1,41,2011-09-09,971.0,True
1,41,2011-09-16,956.5,False
1,41,2011-09-23,1532.5,False
1,41,2011-09-30,1222.0,False
1,41,2011-10-07,1572.5,False
1,41,2011-10-14,1262.47,False
1,41,2011-10-21,1354.5,False
1,41,2011-10-28,2927.5,False
1,42,2011-09-02,7687.29,False
1,42,2011-09-09,8899.8,True
1,42,2011-09-16,8950.75,False
1,42,2011-09-23,8263.51,False
1,42,2011-09-30,7710.94,False
1,42,2011-10-07,8506.57,False
1,42,2011-10-14,6680.42,False
1,42,2011-10-21,7234.05,False
1,42,2011-10-28,7181.21,False
1,44,2011-09-02,5085.98,False
1,44,2011-09-09,5234.34,True
1,44,2011-09-16,4747.74,False
1,44,2011-09-23,5426.25,False
1,44,2011-09-30,5740.86,False
1,44,2011-10-07,6259.82,False
1,44,2011-10-14,6644.37,False
1,44,2011-10-21,5357.89,False
1,44,2011-10-28,7105.29,False
1,45,2011-09-02,11.97,False
1,45,2011-09-09,11.97,True
1,45,2011-09-23,35.91,False
1,45,2011-09-30,21.94,False
1,45,2011-10-07,11.97,False
1,45,2011-10-21,11.97,False
1,45,2011-10-28,23.94,False
1,46,2011-09-02,18204.34,False
1,46,2011-09-09,16566.4,True
1,46,2011-09-16,17763.55,False
1,46,2011-09-23,15863.61,False
1,46,2011-09-30,17225.81,False
1,46,2011-10-07,19711.09,False
1,46,2011-10-14,17898.93,False
1,46,2011-10-21,16600.43,False
1,46,2011-10-28,16886.0,False
1,47,2011-10-14,-498.0,False
1,48,2011-09-02,117.0,False
1,48,2011-09-09,786.0,True
1,48,2011-09-16,988.0,False
1,48,2011-09-23,762.0,False
1,48,2011-09-30,256.0,False
1,48,2011-10-07,832.0,False
1,48,2011-10-14,771.0,False
1,48,2011-10-21,494.0,False
1,48,2011-10-28,1559.0,False
1,49,2011-09-02,11004.04,False
1,49,2011-09-09,11075.68,True
1,49,2011-09-16,15443.88,False
1,49,2011-09-23,11592.49,False
1,49,2011-09-30,11336.54,False
1,49,2011-10-07,11999.77,False
1,49,2011-10-14,11314.52,False
1,49,2011-10-21,12499.83,False
1,49,2011-10-28,7365.08,False
1,52,2011-09-02,2063.86,False
1,52,2011-09-09,2333.17,True
1,52,2011-09-16,2653.58,False
1,52,2011-09-23,2149.38,False
1,52,2011-09-30,2430.13,False
1,52,2011-10-07,2461.69,False
1,52,2011-10-14,2422.74,False
1,52,2011-10-21,1976.63,False
1,52,2011-10-28,2030.63,False
1,54,2011-09-02,29.24,False
1,54,2011-09-16,52.84,False
1,54,2011-09-23,94.92,False
1,54,2011-09-30,46.38,False
1,54,2011-10-07,14.24,False
1,54,2011-10-14,33.88,False
1,54,2011-10-21,14.24,False
1,54,2011-10-28,23.92,False
1,55,2011-09-02,11307.8,False
1,55,2011-09-09,9968.71,True
1,55,2011-09-16,9132.15,False
1,55,2011-09-23,10095.51,False
1,55,2011-09-30,8371.29,False
1,55,2011-10-07,9866.2,False
1,55,2011-10-14,8613.78,False
1,55,2011-10-21,12946.24,False
1,55,2011-10-28,11531.5,False
1,56,2011-09-02,1001.74,False
1,56,2011-09-09,1342.15,True
1,56,2011-09-16,1417.28,False
1,56,2011-09-23,1427.48,False
1,56,2011-09-30,1864.31,False
1,56,2011-10-07,2288.14,False
1,56,2011-10-14,2772.54,False
1,56,2011-10-21,1577.8,False
1,56,2011-10-28,1221.89,False
1,58,2011-09-02,2720.0,False
1,58,2011-09-09,2735.0,True
1,58,2011-09-16,5238.97,False
1,58,2011-09-23,1520.0,False
1,58,2011-09-30,1735.0,False
1,58,2011-10-07,4128.97,False
1,58,2011-10-14,3195.0,False
1,58,2011-10-21,2515.0,False
1,58,2011-10-28,800.0,False
1,59,2011-09-02,180.85,False
1,59,2011-09-09,243.87,True
1,59,2011-09-16,194.89,False
1,59,2011-09-23,147.58,False
1,59,2011-09-30,226.12,False
1,59,2011-10-07,239.99,False
1,59,2011-10-14,428.76,False
1,59,2011-10-21,231.84,False
1,59,2011-10-28,289.83,False
1,60,2011-09-02,1161.6,False
1,60,2011-09-09,1100.0,True
1,60,2011-09-16,853.6,False
1,60,2011-09-23,756.8,False
1,60,2011-09-30,888.8,False
1,60,2011-10-07,1276.0,False
1,60,2011-10-14,1223.2,False
1,60,2011-10-21,941.6,False
1,60,2011-10-28,880.0,False
1,67,2011-09-02,5632.09,False
1,67,2011-09-09,5666.3,True
1,67,2011-09-16,5674.81,False
1,67,2011-09-23,5891.33,False
1,67,2011-09-30,5747.96,False
1,67,2011-10-07,6433.21,False
1,67,2011-10-14,5981.5,False
1,67,2011-10-21,5738.67,False
1,67,2011-10-28,5526.26,False
1,71,2011-09-02,3393.53,False
1,71,2011-09-09,3114.58,True
1,71,2011-09-16,2662.33,False
1,71,2011-09-23,2099.69,False
1,71,2011-09-30,2196.62,False
1,71,2011-10-07,2561.59,False
1,71,2011-10-14,2671.19,False
1,71,2011-10-21,2718.44,False
1,71,2011-10-28,2287.09,False
1,72,2011-09-02,47054.71,False
1,72,2011-09-09,38861.38,True
1,72,2011-09-16,44656.76,False
1,72,2011-09-23,33809.02,False
1,72,2011-09-30,39319.17,False
1,72,2011-10-07,38528.36,False
1,72,2011-10-14,44370.76,False
1,72,2011-10-21,56909.42,False
1,72,2011-10-28,47743.78,False
1,74,2011-09-02,12486.32,False
1,74,2011-09-09,11107.38,True
1,74,2011-09-16,9105.06,False
1,74,2011-09-23,9779.79,False
1,74,2011-09-30,8771.97,False
1,74,2011-10-07,9266.41,False
1,74,2011-10-14,10472.33,False
1,74,2011-10-21,9906.67,False
1,74,2011-10-28,9592.35,False
1,79,2011-09-02,40331.25,False
1,79,2011-09-09,34786.75,True
1,79,2011-09-16,32427.96,False
1,79,2011-09-23,29161.56,False
1,79,2011-09-30,28876.96,False
1,79,2011-10-07,45059.56,False
1,79,2011-10-14,30011.57,False
1,79,2011-10-21,30190.3,False
1,79,2011-10-28,28364.34,False
1,80,2011-09-02,18477.42,False
1,80,2011-09-09,19080.96,True
1,80,2011-09-16,18221.94,False
1,80,2011-09-23,17403.83,False
1,80,2011-09-30,17443.45,False
1,80,2011-10-07,19283.73,False
1,80,2011-10-14,18893.16,False
1,80,2011-10-21,18211.25,False
1,80,2011-10-28,16612.64,False
1,81,2011-09-02,29191.31,False
1,81,2011-09-09,30764.85,True
1,81,2011-09-16,29282.71,False
1,81,2011-09-23,26749.2,False
1,81,2011-09-30,26579.49,False
1,81,2011-10-07,30444.53,False
1,81,2011-10-14,29527.29,False
1,81,2011-10-21,27412.7,False
1,81,2011-10-28,26292.64,False
1,82,2011-09-02,18775.72,False
1,82,2011-09-09,18293.46,True
1,82,2011-09-16,19609.72,False
1,82,2011-09-23,17923.58,False
1,82,2011-09-30,18244.98,False
1,82,2011-10-07,19497.99,False
1,82,2011-10-14,18170.02,False
1,82,2011-10-21,19610.25,False
1,82,2011-10-28,19018.37,False
1,83,2011-09-02,6040.99,False
1,83,2011-09-09,6832.9,True
1,83,2011-09-16,5784.37,False
1,83,2011-09-23,4879.35,False
1,83,2011-09-30,4304.35,False
1,83,2011-10-07,5918.22,False
1,83,2011-10-14,4919.46,False
1,83,2011-10-21,4775.94,False
1,83,2011-10-28,4306.4,False
1,85,2011-09-02,3063.01,False
1,85,2011-09-09,2681.87,True
1,85,2011-09-16,3172.89,False
1,85,2011-09-23,2994.29,False
1,85,2011-09-30,2963.74,False
1,85,2011-10-07,2981.74,False
1,85,2011-10-14,2910.79,False
1,85,2011-10-21,3105.31,False
1,85,2011-10-28,3045.94,False
1,87,2011-09-02,56613.78,False
1,87,2011-09-09,50145.72,True
1,87,2011-09-16,46154.22,False
1,87,2011-09-23,43187.07,False
1,87,2011-09-30,49105.85,False
1,87,2011-10-07,60958.58,False
1,87,2011-10-14,42396.06,False
1,87,2011-10-21,45578.05,False
1,87,2011-10-28,42200.12,False
1,90,2011-09-02,89094.73,False
1,90,2011-09-09,90974.88,True
1,90,2011-09-16,91983.47,False
1,90,2011-09-23,82602.09,False
1,90,2011-09-30,80994.66,False
1,90,2011-10-07,96124.95,False
1,90,2011-10-14,90202.21,False
1,90,2011-10-21,85521.68,False
1,90,2011-10-28,82323.37,False
1,91,2011-09-02,63542.29,False
1,91,2011-09-09,70857.27,True
1,91,2011-09-16,71049.64,False
1,91,2011-09-23,59924.91,False
1,91,2011-09-30,57721.07,False
1,91,2011-10-07,71865.59,False
1,91,2011-10-14,68548.77,False
1,91,2011-10-21,61839.05,False
1,91,2011-10-28,56084.02,False
1,92,2011-09-02,131142.28,False
1,92,2011-09-09,144592.43,True
1,92,2011-09-16,143870.73,False
1,92,2011-09-23,122462.32,False
1,92,2011-09-30,120506.66,False
1,92,2011-10-07,155370.71,False
1,92,2011-10-14,145457.88,False
1,92,2011-10-21,134783.19,False
1,92,2011-10-28,125065.14,False
1,93,2011-09-02,73692.87,False
1,93,2011-09-09,83809.26,True
1,93,2011-09-16,81435.22,False
1,93,2011-09-23,67516.27,False
1,93,2011-09-30,61812.32,False
1,93,2011-10-07,83366.17,False
1,93,2011-10-14,76235.47,False
1,93,2011-10-21,67370.04,False
1,93,2011-10-28,61848.68,False
1,94,2011-09-02,69864.82,False
1,94,2011-09-09,67510.59,True
1,94,2011-09-16,69043.67,False
1,94,2011-09-23,61440.47,False
1,94,2011-09-30,58101.89,False
1,94,2011-10-07,66759.5,False
1,94,2011-10-14,62602.91,False
1,94,2011-10-21,60047.94,False
1,94,2011-10-28,58438.32,False
1,95,2011-09-02,130446.34,False
1,95,2011-09-09,133762.77,True
1,95,2011-09-16,133939.4,False
1,95,2011-09-23,116165.28,False
1,95,2011-09-30,115663.78,False
1,95,2011-10-07,132805.42,False
1,95,2011-10-14,125954.3,False
1,95,2011-10-21,116931.34,False
1,95,2011-10-28,108018.21,False
1,96,2011-09-02,32784.16,False
1,96,2011-09-09,32182.39,True
1,96,2011-09-16,31689.22,False
1,96,2011-09-23,30908.47,False
1,96,2011-09-30,32099.6,False
1,96,2011-10-07,31031.43,False
1,96,2011-10-14,31545.8,False
1,96,2011-10-21,31193.33,False
1,96,2011-10-28,32168.33,False
1,97,2011-09-02,36907.61,False
1,97,2011-09-09,39703.09,True
1,97,2011-09-16,38823.04,False
1,97,2011-09-23,33436.59,False
1,97,2011-09-30,32167.23,False
1,97,2011-10-07,40724.52,False
1,97,2011-10-14,37394.9,False
1,97,2011-10-21,34172.38,False
1,97,2011-10-28,31358.04,False
1,98,2011-09-02,10663.12,False
1,98,2011-09-09,11580.27,True
1,98,2011-09-16,11911.48,False
1,98,2011-09-23,11316.28,False
1,98,2011-09-30,10068.83,False
1,98,2011-10-07,12081.32,False
1,98,2011-10-14,12238.54,False
1,98,2011-10-21,12644.64,False
1,98,2011-10-28,12359.3,False
1,99,2011-09-02,20.0,False
1,99,2011-09-09,40.0,True
2,1,2011-09-02,23645.73,False
2,1,2011-09-09,22549.64,True
2,1,2011-09-16,23973.86,False
2,1,2011-09-23,24204.22,False
2,1,2011-09-30,24949.42,False
2,1,2011-10-07,28071.56,False
2,1,2011-10-14,29264.62,False
2,1,2011-10-21,33205.32,False
2,1,2011-10-28,43490.95,False
2,2,2011-09-02,66006.89,False
2,2,2011-09-09,60703.72,True
2,2,2011-09-16,59135.08,False
2,2,2011-09-23,61107.02,False
2,2,2011-09-30,61698.6,False
2,2,2011-10-07,64978.04,False
2,2,2011-10-14,62476.91,False
2,2,2011-10-21,60669.07,False
2,2,2011-10-28,59276.11,False
2,3,2011-09-02,28003.45,False
2,3,2011-09-09,15159.24,True
2,3,2011-09-16,13413.93,False
2,3,2011-09-23,12265.92,False
2,3,2011-09-30,12315.2,False
2,3,2011-10-07,13716.81,False
2,3,2011-10-14,12920.6,False
2,3,2011-10-21,11464.09,False
2,3,2011-10-28,10871.46,False
2,4,2011-09-02,43831.31,False
2,4,2011-09-09,43054.31,True
2,4,2011-09-16,42110.79,False
2,4,2011-09-23,41290.33,False
2,4,2011-09-30,42514.19,False
2,4,2011-10-07,45904.51,False
2,4,2011-10-14,41842.76,False
2,4,2011-10-21,41549.8,False
2,4,2011-10-28,41105.97,False
2,5,2011-09-02,20155.06,False
2,5,2011-09-09,20122.27,True
2,5,2011-09-16,22894.86,False
2,5,2011-09-23,23579.5,False
2,5,2011-09-30,23170.82,False
2,5,2011-10-07,29890.6,False
2,5,2011-10-14,25263.69,False
2,5,2011-10-21,37684.18,False
2,5,2011-10-28,33234.62,False
2,6,2011-09-02,5331.25,False
2,6,2011-09-09,5082.27,True
2,6,2011-09-16,4381.1,False
2,6,2011-09-23,3995.48,False
2,6,2011-09-30,3725.45,False
2,6,2011-10-07,5234.84,False
2,6,2011-10-14,5904.4,False
2,6,2011-10-21,7434.31,False
2,6,2011-10-28,4765.93,False
2,7,2011-09-02,25244.28,False
2,7,2011-09-09,25256.58,True
2,7,2011-09-16,23412.76,False
2,7,2011-09-23,23498.8,False
2,7,2011-09-30,23724.17,False
2,7,2011-10-07,25582.86,False
2,7,2011-10-14,27161.4,False
2,7,2011-10-21,49488.55,False
2,7,2011-10-28,41236.08,False
2,8,2011-09-02,55692.84,False
2,8,2011-09-09,52356.03,True
2,8,2011-09-16,52273.31,False
2,8,2011-09-23,53564.08,False
2,8,2011-09-30,56021.27,False
2,8,2011-10-07,56024.76,False
2,8,2011-10-14,52291.79,False
2,8,2011-10-21,55898.8,False
2,8,2011-10-28,53561.04,False
2,9,2011-09-02,55493.65,False
2,9,2011-09-09,41923.23,True
2,9,2011-09-16,31039.65,False
2,9,2011-09-23,31142.23,False
2,9,2011-09-30,38826.78,False
2,9,2011-10-07,33227.59,False
2,9,2011-10-14,30544.39,False
2,9,2011-10-21,29311.69,False
2,9,2011-10-28,26141.26,False
2,10,2011-09-02,40438.65,False
2,10,2011-09-09,41532.99,True
2,10,2011-09-16,34411.98,False
2,10,2011-09-23,38505.51,False
2,10,2011-09-30,34904.05,False
2,10,2011-10-07,39906.42,False
2,10,2011-10-14,37500.42,False
2,10,2011-10-21,35300.77,False
2,10,2011-10-28,30883.52,False
2,11,2011-09-02,19089.87,False
2,11,2011-09-09,17711.06,True
2,11,2011-09-16,15384.53,False
2,11,2011-09-23,15562.85,False
2,11,2011-09-30,15491.04,False
2,11,2011-10-07,18247.4,False
2,11,2011-10-14,15550.16,False
2,11,2011-10-21,19013.86,False
2,11,2011-10-28,18158.84,False
2,12,2011-09-02,7492.48,False
2,12,2011-09-09,7083.13,True
2,12,2011-09-16,7151.62,False
2,12,2011-09-23,6519.56,False
2,12,2011-09-30,6948.97,False
2,12,2011-10-07,8473.08,False
2,12,2011-10-14,7016.0,False
2,12,2011-10-21,8550.54,False
2,12,2011-10-28,7076.68,False
2,13,2011-09-02,48399.6,False
2,13,2011-09-09,45300.83,True
2,13,2011-09-16,43458.52,False
2,13,2011-09-23,42643.4,False
2,13,2011-09-30,42217.5,False
2,13,2011-10-07,46943.82,False
2,13,2011-10-14,43462.12,False
2,13,2011-10-21,42628.03,False
2,13,2011-10-28,43146.42,False
2,14,2011-09-02,16404.21,False
2,14,2011-09-09,17840.64,True
2,14,2011-09-16,15101.08,False
2,14,2011-09-23,16580.34,False
2,14,2011-09-30,15396.74,False
2,14,2011-10-07,16962.2,False
2,14,2011-10-14,17825.09,False
2,14,2011-10-21,18247.67,False
2,14,2011-10-28,18521.6,False
2,16,2011-09-02,18111.52,False
2,16,2011-09-09,16794.46,True
2,16,2011-09-16,12371.14,False
2,16,2011-09-23,11305.76,False
